dish_id,total_calories,total_mass,total_fat,total_carb,total_protein
dish_1565724269,527.548767,311.0,18.378778,41.778172,47.436829
dish_1563812570,369.08429,320.0,17.96558,11.348774,37.687
dish_1565813414,139.720078,179.0,9.889826,3.935386,12.944803
dish_1561654346,79.195488,84.0,3.691355,10.449209,2.744276
dish_1561148303,119.654999,45.0,4.23,15.075001,5.04
dish_1560801797,25.655659,96.0,0.700594,4.108631,1.344873
dish_1563381760,140.502548,164.0,5.245528,21.24815,3.458358
dish_1568401064,787.709961,572.0,31.225998,18.445999,108.667999
dish_1551374604,32.48,112.0,0.336,10.08,1.232
dish_1551565529,76.090004,115.0,1.902,8.610001,7.337999
dish_1550778058,15.3,45.0,0.315,3.06,0.315
dish_1551323342,153.990005,142.0,5.899,25.85,2.013
dish_1551375086,41.829998,89.0,0.089,10.679999,0.801
dish_1559844090,168.430008,331.0,0.593,43.579998,1.771
dish_1563568292,276.682983,193.0,7.782,47.635002,9.628
dish_1551566753,142.630005,132.0,2.962,8.96,19.307999
dish_1558723047,31.620001,93.0,0.186,7.44,0.744
dish_1568061174,232.553268,287.0,7.069138,34.983978,7.866788
dish_1551307361,170.399994,164.0,8.739,14.922,10.362
dish_1551390594,113.979996,215.0,3.137,19.119001,6.314
dish_1551323381,153.990005,142.0,5.899,25.85,2.013
dish_1562776465,173.432449,212.0,4.405418,31.491592,3.634132
dish_1562086116,290.65802,285.0,8.898999,44.028,9.855
dish_1561661850,648.975952,264.0,25.375412,67.575478,35.485809
dish_1558468632,169.949997,103.0,3.708,0.0,31.93
dish_1562181217,546.484497,199.0,36.503475,11.240341,41.379761
dish_1563565805,157.493027,360.0,13.148071,10.194366,14.375502
dish_1558632990,25.25,101.0,0.303,5.05,1.818
dish_1550713503,130.279999,187.0,4.62,2.799,20.27
dish_1551136264,115.200005,72.0,10.8,6.48,1.44
dish_1559933818,115.066795,154.0,6.580434,12.20121,5.03466
dish_1566329257,321.025208,537.0,14.637179,22.744293,29.529112
dish_1563563467,40.750244,119.0,3.134634,2.554147,1.741463
dish_1551487560,132.009995,139.0,10.805,7.763999,4.151
dish_1565896662,19.380001,57.0,0.2565,3.6195,1.4535
dish_1563295360,275.891235,181.0,19.784878,7.296878,17.530245
dish_1564688969,239.309998,90.0,8.46,30.150002,10.08
dish_1561579933,447.449249,306.0,27.486643,11.074479,38.745918
dish_1561666821,211.78656,170.0,12.141861,19.425873,7.538332
dish_1558723639,10.25,41.0,0.123,2.05,0.738
dish_1558545738,73.839996,142.0,0.284,19.879999,0.426
dish_1558116486,39.329998,57.0,0.114,10.26,0.399
dish_1567110848,557.87146,320.0,32.230465,24.101414,40.588142
dish_1563378073,269.565094,382.0,5.491057,30.516302,22.040716
dish_1558381143,182.638,53.0,14.469,2.226,10.229
dish_1565033085,15.4,55.0,0.22,2.915,1.21
dish_1551225021,19.0,76.0,0.228,3.8,1.368
dish_1562947598,87.720001,258.0,0.516,20.639999,2.064
dish_1551489931,335.348022,157.0,25.953999,7.191,18.979
dish_1565123845,268.661774,201.0,12.761543,17.499899,20.015167
dish_1562615388,360.182037,273.0,20.730438,25.77393,19.85861
dish_1550771421,203.570007,141.0,14.122,5.374,13.842001
dish_1558546558,254.364014,44.0,21.780001,9.988,9.856
dish_1568229442,465.773438,349.0,28.091572,9.821096,43.050182
dish_1562009098,70.080002,96.0,4.608,1.824,7.68
dish_1562704564,292.022888,124.0,13.480252,20.778149,20.163645
dish_1550874079,70.199997,78.0,10.139999,0.0,14.352
dish_1560539396,384.044525,417.0,27.839884,36.360641,25.778503
dish_1561060558,194.199005,221.0,6.213,27.127001,10.253
dish_1551227435,37.41,87.0,0.261,7.83,2.958
dish_1562688524,215.359985,242.0,8.564,25.318001,11.302
dish_1561578417,289.794373,240.0,14.105609,22.214628,18.818014
dish_1558380414,35.880001,52.0,0.104,9.360001,0.364
dish_1551563337,279.126007,81.0,22.113001,3.402,15.633
dish_1565898193,291.914032,268.0,14.644992,12.845702,26.551004
dish_1550773917,137.949997,155.0,0.465,35.650002,1.705
dish_1551488103,7.79,19.0,0.038,1.9,0.171
dish_1558640882,32.299999,95.0,0.19,7.6,0.76
dish_1551397591,99.278008,166.0,3.446,14.054999,6.404
dish_1551222587,82.379997,128.0,1.197,15.042,3.849
dish_1558638163,40.59,99.0,0.198,9.900001,0.891
dish_1563567626,291.838776,248.0,20.734053,26.722198,6.39573
dish_1550875891,198.0,120.0,4.32,0.0,37.200001
dish_1562873790,75.70845,75.0,7.156705,2.772813,1.021574
dish_1551493942,421.286011,175.0,31.874001,9.452,23.579
dish_1567023132,59.200001,84.0,4.324,5.028,1.024
dish_1558630867,73.839996,142.0,0.284,19.879999,0.426
dish_1566316726,409.522888,685.0,4.10161,25.365391,57.490242
dish_1567785654,51.779999,96.0,0.204,13.02,0.588
dish_1551565570,60.900002,42.0,2.52,0.63,8.82
dish_1566415591,214.780777,316.0,16.906708,18.46199,16.844492
dish_1551392271,23.360001,32.0,1.536,0.608,2.56
dish_1563811515,298.119385,491.0,6.723951,29.81105,27.34178
dish_1550705888,71.610001,93.0,0.093,15.81,1.86
dish_1558719377,73.839996,142.0,0.284,19.879999,0.426
dish_1559674689,63.720001,177.0,0.177,15.93,0.885
dish_1558109511,213.897003,37.0,18.315001,8.399,8.288
dish_1551488776,194.5,124.0,12.733001,18.540001,5.615
dish_1559061675,24.900002,83.0,0.166,6.308,0.498
dish_1550874872,40.809998,53.0,0.053,9.01,1.06
dish_1551563773,92.800003,64.0,3.84,0.96,13.44
dish_1561492182,250.165695,171.0,7.306371,40.08807,6.884981
dish_1565711498,246.827271,229.0,15.955486,10.568151,16.580688
dish_1564159520,227.220001,42.0,17.639999,0.588,15.54
dish_1561578800,338.354706,146.0,14.539577,38.594208,13.271948
dish_1557853429,330.152985,276.0,13.586999,33.413998,17.637001
dish_1551313924,132.080002,189.0,0.87,28.860001,5.724
dish_1551138180,22.780001,67.0,0.469,4.556,0.469
dish_1560455059,25.550001,134.0,0.21,5.679,1.173
dish_1551567329,101.5,70.0,4.2,1.05,14.7
dish_1558459945,73.839996,142.0,0.284,19.879999,0.426
dish_1551486571,31.679998,33.0,0.495,6.93,1.122
dish_1563220143,425.514618,327.0,13.39199,25.7894,49.082409
dish_1560360148,587.794006,317.0,33.510998,41.481003,29.463799
dish_1564502063,497.719971,92.0,38.639999,1.288,34.040001
dish_1564415335,164.880005,136.0,7.4,16.02,8.36
dish_1562947436,282.382019,242.0,14.62,28.053999,11.22
dish_1551396096,273.899994,76.0,20.151001,18.945,8.97
dish_1550778172,136.839996,182.0,8.895,5.528,8.724999
dish_1563898880,643.618408,441.0,47.548229,15.853503,38.581036
dish_1566415520,74.824753,143.0,3.714425,9.75975,2.50965
dish_1562784347,315.988464,264.0,15.637626,39.655731,9.114595
dish_1561662869,284.34552,192.0,9.242703,10.282766,38.791027
dish_1558636514,16.02,89.0,0.178,3.471,0.801
dish_1559233627,64.919998,12.0,5.04,0.168,4.44
dish_1563551105,194.399994,72.0,5.76,29.016001,6.7104
dish_1551490701,317.032013,92.0,25.116001,3.864,17.756001
dish_1561404505,543.92334,442.0,34.617195,25.785635,36.765293
dish_1558724723,39.200001,112.0,0.448,7.84,2.688
dish_1551122795,87.720001,129.0,1.806,15.48,3.096
dish_1564086624,217.292999,131.0,6.574,34.455002,8.030001
dish_1551566524,91.330002,89.0,1.678,7.2,12.01
dish_1562689519,169.540009,173.0,7.439,5.882,19.030001
dish_1558640513,153.845993,245.0,1.722,37.379997,2.513
dish_1551123904,44.200001,65.0,0.91,7.8,1.56
dish_1558639588,121.401001,21.0,10.395,4.767,4.704
dish_1551488371,42.050003,29.0,1.74,0.435,6.09
dish_1564588483,175.746002,51.0,13.923,2.142,9.843
dish_1551565204,56.349998,49.0,5.243,3.087,0.392
dish_1560456326,206.872757,138.0,7.522188,3.791613,29.742077
dish_1558029518,137.751007,111.0,0.222,32.633999,1.776
dish_1563566965,370.827026,286.0,12.088502,56.243797,13.121026
dish_1563811490,268.829376,390.0,6.521951,23.14505,25.826782
dish_1551564907,115.349998,112.0,4.987,17.073999,2.98
dish_1562691538,49.919998,96.0,0.192,0.672,9.6
dish_1563307488,538.035156,247.0,30.635614,9.611122,50.928295
dish_1561574456,203.657364,217.0,9.303671,23.013418,9.027951
dish_1551563001,60.900002,42.0,2.52,0.63,8.82
dish_1562776428,33.69978,66.0,0.844443,5.852568,2.209742
dish_1558721904,74.360001,143.0,0.286,20.02,0.429
dish_1559245848,59.689999,127.0,0.127,15.24,1.143
dish_1562950895,137.818542,144.0,3.512195,25.287806,1.404878
dish_1563219009,388.359711,202.0,19.842056,18.989845,31.87508
dish_1559242066,26.053925,53.0,0.627052,5.227929,0.470893
dish_1568145027,97.290001,69.0,4.692,12.42,1.449
dish_1558110335,37.869999,7.0,2.94,0.098,2.59
dish_1551390560,113.979996,215.0,3.137,19.119001,6.314
dish_1550859396,56.98,74.0,0.074,12.58,1.48
dish_1564518542,342.378204,234.0,16.863768,29.221918,18.77529
dish_1562774206,298.76355,272.0,16.548098,26.31213,12.147001
dish_1562689548,216.540009,267.0,7.533,18.101999,19.5
dish_1566931179,204.369385,263.0,15.987674,15.745848,4.955554
dish_1551374783,133.559998,267.0,0.804,35.34,3.361
dish_1556575446,103.299995,152.0,6.882,10.618,2.868
dish_1558723695,95.489998,90.0,2.16,19.799999,2.79
dish_1566934401,435.902863,344.0,39.532818,26.532497,48.19104
dish_1551374946,61.0,100.0,0.5,15.000001,1.1
dish_1565711296,43.349998,110.0,0.22,10.5,0.863
dish_1560543525,83.43,187.0,3.887,10.716001,3.249
dish_1563389786,640.137939,564.0,37.556004,30.394001,48.338997
dish_1559849537,549.52301,393.0,30.711,65.328995,15.438001
dish_1550863155,9.87,21.0,0.021,2.52,0.189
dish_1563481061,541.200073,350.0,29.770956,34.385365,32.6689
dish_1559233756,189.850006,222.0,5.242,30.417999,6.142
dish_1558459602,2.07,9.0,0.036,0.324,0.261
dish_1565118999,200.386719,288.0,16.936852,10.10451,4.773446
dish_1562860700,23.5,47.0,0.047,6.11,0.235
dish_1565711083,178.529999,33.0,13.86,0.462,12.21
dish_1566419603,382.924225,252.0,14.949174,47.499252,15.36515
dish_1559850338,307.117004,130.0,23.438,19.129,11.725
dish_1550773200,264.619995,151.0,20.615002,15.776001,9.215
dish_1559319971,72.959999,96.0,0.0,17.280001,0.96
dish_1568145059,112.340004,112.0,4.864,15.43,2.481
dish_1558639907,10.440001,58.0,0.116,2.262,0.522
dish_1550772367,162.299988,30.0,12.599999,0.42,11.1
dish_1564429808,380.679993,422.0,10.968196,50.62772,21.29641
dish_1562788568,289.203369,230.0,11.735167,46.917168,11.430407
dish_1558725576,19.75,79.0,0.237,3.95,1.422
dish_1558109864,213.897003,37.0,18.315001,8.399,8.288
dish_1551124481,36.959999,48.0,0.048,8.16,0.96
dish_1566413469,459.663025,379.0,25.563999,17.134001,44.223003
dish_1558639138,22.139999,54.0,0.108,5.4,0.486
dish_1558031237,31.620001,93.0,0.186,7.44,0.744
dish_1558029230,88.549995,115.0,0.115,19.550001,2.3
dish_1568649430,363.658203,327.0,20.152399,30.648777,16.012787
dish_1562698100,24.0219,83.0,1.064365,2.783724,0.736868
dish_1562011794,514.643005,364.0,23.744835,32.783588,42.119415
dish_1551374527,96.050003,195.0,0.52,23.23,2.338
dish_1561736715,161.320007,109.0,11.99,1.744,10.900001
dish_1550863285,146.849991,165.0,0.495,37.950001,1.815
dish_1558720133,14.25,57.0,0.171,2.85,1.026
dish_1558031394,237.410004,318.0,0.521,55.475998,4.23
dish_1551222712,21.93,51.0,0.153,4.59,1.734
dish_1551378344,64.970001,73.0,0.219,16.790001,0.803
dish_1565379320,404.011017,247.0,17.782284,26.480633,33.431751
dish_1561577549,130.340012,49.0,4.753,16.17,5.39
dish_1562774456,237.774002,69.0,18.837,2.898,13.317
dish_1562613867,83.886055,57.0,5.606607,7.847055,1.830647
dish_1551374746,133.559998,267.0,0.804,35.34,3.361
dish_1559157919,37.094574,39.0,3.328461,1.523364,0.990958
dish_1563393403,103.154633,216.0,7.439952,10.219167,10.354001
dish_1567021864,342.875641,262.0,30.514339,19.448523,26.453127
dish_1550711017,72.5,29.0,4.35,0.0,7.54
dish_1551322988,96.199997,74.0,0.222,20.719999,1.998
dish_1558637423,948.859009,409.0,66.363998,77.916,32.687
dish_1568315088,582.370361,423.0,34.555084,28.770144,41.3022
dish_1562615103,94.288544,110.0,6.186012,8.580285,1.962835
dish_1551394614,23.5,50.0,0.05,6.0,0.45
dish_1551381877,135.751999,96.0,1.875,28.466999,4.26
dish_1561748274,558.514648,260.0,28.200544,27.625929,48.040081
dish_1558632198,16.796001,26.0,0.884,0.832,1.586
dish_1551136814,216.589996,112.0,12.497,12.812,12.425
dish_1563824155,455.727905,361.0,23.568178,27.650078,34.405872
dish_1567785739,168.576462,177.0,9.348528,21.464273,1.382379
dish_1565986761,576.629456,457.0,37.222809,49.026115,47.39481
dish_1557937615,6.93,21.0,0.063,1.68,0.147
dish_1565641885,254.215988,139.0,8.695,32.653,11.338
dish_1558641287,11.52,64.0,0.128,2.496,0.576
dish_1568318408,907.119995,563.0,43.207996,9.174999,117.905998
dish_1550707958,116.589996,107.0,5.394,6.77,10.220999
dish_1558639683,16.02,89.0,0.178,3.471,0.801
dish_1568044528,145.463409,233.0,3.040878,29.163124,1.829951
dish_1565896701,294.47345,184.0,18.184381,8.322058,25.74716
dish_1560975601,233.935638,253.0,8.421075,17.945927,22.794699
dish_1563208129,426.711243,291.0,26.187735,27.697926,19.36132
dish_1558029278,146.069992,27.0,11.339999,0.378,9.99
dish_1558641391,19.719999,58.0,0.116,4.64,0.464
dish_1558640450,80.079994,154.0,0.308,21.559999,0.462
dish_1562956510,221.167068,199.0,12.196038,8.990719,21.758215
dish_1563997386,215.884918,238.0,15.762681,18.095463,4.212677
dish_1558724891,83.719994,161.0,0.322,22.540001,0.483
dish_1567711402,397.013336,321.0,26.602861,36.790283,27.220034
dish_1559678083,75.812004,66.0,7.072568,2.976039,0.998628
dish_1563823390,670.170288,372.0,35.285416,12.291248,75.572304
dish_1550705995,549.02002,193.0,39.813,29.040001,24.34
dish_1565117962,379.915985,304.0,5.538,6.21,72.322998
dish_1566934487,553.040955,468.0,45.807755,40.849327,50.738335
dish_1558629517,263.218994,167.0,19.945,16.404999,10.336
dish_1558629677,73.839996,142.0,0.284,19.879999,0.426
dish_1551492056,77.907997,85.0,5.34,3.795,4.896
dish_1566413510,751.383057,412.0,58.564003,17.134001,44.223
dish_1551323219,26.230001,43.0,0.215,6.45,0.473
dish_1564689219,506.847046,474.0,28.081553,44.726837,27.231215
dish_1558029842,22.780001,67.0,0.134,5.36,0.536
dish_1563378002,106.079994,204.0,0.408,1.428,20.4
dish_1565020796,90.599998,99.0,3.542,0.749,12.06
dish_1568320338,390.180786,163.0,17.414524,30.789936,25.454533
dish_1550772809,54.149998,95.0,0.285,13.3,0.665
dish_1566332154,401.049988,425.0,17.644001,11.356,50.261002
dish_1551486372,90.849998,79.0,8.453,4.977,0.632
dish_1563824092,36.279591,135.0,0.989033,6.352623,1.444974
dish_1550711244,118.32,174.0,2.436,20.879999,4.176
dish_1558630814,196.554001,34.0,16.83,7.718,7.616
dish_1550706705,279.899994,323.0,5.703,6.15,49.262001
dish_1566331828,349.583069,306.0,11.754175,20.38279,41.194607
dish_1551384024,46.739998,82.0,0.246,11.48,0.574
dish_1551492348,214.849991,199.0,9.45,6.88,26.085999
dish_1550771984,66.299995,142.0,0.564,15.336,1.476
dish_1559581378,705.734741,372.0,52.459366,11.82625,44.451256
dish_1551323487,78.209999,79.0,0.237,0.158,18.959999
dish_1563381512,636.131958,332.0,38.148003,45.276001,27.028
dish_1566414412,920.120422,658.0,37.812386,57.062336,85.334846
dish_1567537252,464.459564,303.0,25.214239,17.229736,39.963154
dish_1550796634,16.450001,35.0,0.035,4.2,0.315
dish_1558639482,30.768999,29.0,0.696,6.38,0.899
dish_1563565720,84.662781,149.0,7.843437,4.980221,11.324039
dish_1558720335,15.64,46.0,0.092,3.68,0.368
dish_1551123396,32.5,65.0,0.065,8.45,0.325
dish_1563305837,11.431157,14.0,0.446888,1.173633,0.867943
dish_1564590254,248.535843,432.0,3.610219,54.172783,3.239488
dish_1563550976,284.690002,165.0,18.796,14.418001,13.842
dish_1565711183,460.42337,461.0,20.747547,20.976871,44.718552
dish_1558640105,77.453003,73.0,1.752,16.059999,2.263
dish_1551490503,178.904007,97.0,13.17,4.942,10.156
dish_1567629106,292.549988,211.0,11.000999,35.353001,13.952
dish_1562094877,234.576111,155.0,10.473826,3.634154,29.465502
dish_1550772168,134.680008,91.0,10.01,1.456,9.1
dish_1566417442,93.830536,158.0,6.675509,8.566475,1.890686
dish_1565810237,349.866394,306.0,19.25312,7.274593,38.688904
dish_1560455203,115.100845,188.0,6.025522,14.741324,2.592316
dish_1551221935,138.869995,174.0,7.127,20.15,12.066
dish_1561740321,52.980408,28.0,5.462205,1.063661,0.275927
dish_1551237854,338.779999,158.0,13.132001,30.9,23.555
dish_1551318673,118.43,249.0,2.117,23.59,4.849
dish_1551394874,66.25,114.0,1.913,10.734,3.627
dish_1558636980,222.778,397.0,4.738,47.007004,4.415
dish_1551234106,140.180008,101.0,3.146,19.5,9.92
dish_1563909580,544.311523,361.0,20.122177,74.144119,18.481764
dish_1562949242,139.558533,119.0,6.642195,14.655806,5.404878
dish_1562094931,376.749084,282.0,25.350718,9.954545,47.635498
dish_1566838317,114.199997,284.0,0.423,29.413998,1.559
dish_1551307394,170.399994,164.0,8.739,14.922001,10.362
dish_1551138110,44.5,89.0,0.089,11.57,0.445
dish_1568144925,147.212189,322.0,5.284533,24.261694,3.991857
dish_1564083480,259.701996,133.0,18.263,2.427,21.991999
dish_1560441311,190.400009,93.0,11.382001,10.077999,11.379
dish_1550789321,76.889999,156.0,5.904,8.178,8.924
dish_1551223195,143.31601,54.0,2.268,22.842001,7.29
dish_1562605384,306.192841,262.0,18.418285,18.374268,16.960743
dish_1567526845,448.149994,709.0,7.376,44.131001,45.689999
dish_1550863037,60.310001,115.0,0.212,15.21,0.816
dish_1568060616,17.08,61.0,0.244,3.233,1.342
dish_1551393113,352.059998,58.0,31.320002,12.179999,11.6
dish_1566920304,296.399994,570.0,1.14,3.99,57.0
dish_1551384080,46.0,92.0,0.092,11.959999,0.46
dish_1550779014,253.920013,109.0,21.240002,7.848,11.13
dish_1568666357,751.679993,603.0,42.484001,21.300001,72.937004
dish_1558114284,162.230011,316.0,0.632,22.569,21.320999
dish_1559678104,99.962006,135.0,7.348568,7.806039,2.654628
dish_1563553735,114.385803,88.0,6.131613,13.543484,2.816
dish_1567785709,131.250626,138.0,8.397309,14.615491,1.001891
dish_1559934708,202.445465,178.0,7.353578,13.478154,19.764999
dish_1564590352,497.915833,962.0,4.670219,64.60878,46.549492
dish_1551237321,158.569992,271.0,2.242,28.485001,9.334
dish_1559848929,189.292007,321.0,0.494,49.501999,1.697
dish_1559674866,125.660004,303.0,2.329,24.91,4.267
dish_1558639818,20.059999,59.0,0.118,4.72,0.472
dish_1551222068,5.1,51.0,0.0,1.02,0.51
dish_1566502033,136.217773,253.0,6.50283,19.129269,4.831683
dish_1565637608,422.28891,278.0,17.309324,22.189262,42.416496
dish_1558722103,304.841003,368.0,16.072001,38.445,9.517
dish_1551379741,28.5,114.0,0.342,5.7,2.052
dish_1564503184,97.379997,18.0,7.56,0.252,6.66
dish_1558722207,83.199997,160.0,0.32,22.4,0.48
dish_1561664977,14.57,47.0,0.047,3.29,0.846
dish_1551314390,59.959999,137.0,0.221,16.119999,1.065
dish_1558722171,24.25,97.0,0.291,4.85,1.746
dish_1563378690,412.528015,152.0,14.708,50.868004,19.396801
dish_1568217417,587.87616,300.0,44.887074,16.583527,28.29133
dish_1558641989,13.75,55.0,0.165,2.75,0.99
dish_1562784388,465.636475,358.0,20.243626,63.719742,11.464597
dish_1551567368,15.4,44.0,0.176,3.08,1.056
dish_1560270537,24.0,48.0,0.048,6.24,0.24
dish_1564516732,26.545507,54.0,0.638884,5.326569,0.479778
dish_1559585533,12.95,37.0,0.148,2.59,0.888
dish_1550862272,25.08,44.0,0.132,6.16,0.308
dish_1558633221,176.878998,449.0,1.417,42.901001,4.438
dish_1559245920,14.25,57.0,0.171,2.85,1.026
dish_1551142459,97.150002,67.0,4.02,1.005,14.07
dish_1563820834,308.89444,311.0,7.87748,23.031401,35.561859
dish_1551134138,194.339996,228.0,9.783,17.921999,9.641
dish_1561662948,293.605499,230.0,9.301705,12.249766,39.475029
dish_1558459020,10.98,61.0,0.122,2.379,0.549
dish_1558721434,99.900002,350.0,0.778,22.713001,3.759
dish_1550860361,77.0,100.0,0.1,17.0,2.0
dish_1562785184,290.397949,390.0,28.066151,20.020035,33.62685
dish_1559678127,108.642006,170.0,7.418569,9.871039,3.004627
dish_1551564131,32.639999,48.0,0.672,5.76,1.152
dish_1558372650,57.27,83.0,0.166,14.940001,0.581
dish_1563827425,60.720001,138.0,2.898,5.934,4.416
dish_1561405411,332.063477,282.0,8.511059,25.67544,37.227947
dish_1559841979,39.289997,85.0,0.287,9.13,1.192
dish_1563220767,265.894379,130.0,14.748608,4.812823,26.540918
dish_1562959059,365.76358,216.0,21.98443,36.174995,22.950008
dish_1565378770,319.280365,287.0,11.794086,36.280937,19.016382
dish_1551375411,28.220001,83.0,0.166,6.64,0.664
dish_1559678651,107.856659,122.0,9.32781,7.949951,10.966075
dish_1562085163,279.929993,144.0,21.110001,2.27,18.99
dish_1562008738,64.066612,109.0,4.61,5.137444,2.1365
dish_1551394927,66.25,114.0,1.913,10.734,3.627
dish_1562950091,550.981995,290.0,36.857002,29.67,24.013
dish_1550778619,38.759998,68.0,0.204,9.52,0.476
dish_1565812146,72.94017,93.0,4.27988,8.859468,1.148946
dish_1562095340,718.957397,381.0,37.595329,72.492676,25.508715
dish_1566328745,282.029999,203.0,6.084,1.404,52.094002
dish_1551133789,44.5,89.0,0.089,11.57,0.445
